M1,M2,t_merger,Merger,Type,GW-kick-random,GW-kick-aligned
29225284090.909096,1964375000.0,4086737673.1687407,Yes,iso,60.46739715642842,68.65620008474589
29763210227.272728,3648508522.7272735,4776711164.582209,Yes,iso,129.16724567650232,88.58104740451475
17982528409.090908,6337840909.09091,8627443740.014303,Yes,iso,1067.4913887311907,117.65112036498593
25454119318.18182,11158465909.090908,3922086424.066275,Yes,iso,1033.0604937510252,147.38717709108778
17238636363.636364,1953835227.2727275,7614047920.43832,Yes,iso,209.30110365609696,90.50148914481095
1519801136.3636365,1255977272.7272727,12605917271.33784,Yes,iso,610.3555036333385,271.49919828298647
40836221590.90909,1644119318.1818182,8607701726.476988,Yes,iso,36.78818730926594,10.49530660941067
3282968750000.0,49518039772.72727,11746877793.1039,Yes,iso,5.801395313621733,1.9204315501617926
398080965909.09094,2134517045.4545455,11518722004.996204,Yes,iso,0.8085184328328368,0.24027888304553888
48724005681.818184,15782670454.545456,4381273948.983618,Yes,iso,292.5448649569341,161.3177561650234
6189801136.363637,2135639204.5454547,5928031705.336243,Yes,iso,1066.3913306244506,184.89667897193183
400225852272.7273,53814772727.27273,11127777217.11376,Yes,iso,223.6720606410409,62.05325531965657
1824687500.0,1788806818.1818185,3827690492.8883343,Yes,iso,584.1829311418014,182.617340953516
20322443181.818184,18017897727.272728,7447382089.397758,Yes,iso,1632.158892375497,269.4639672585192
11820383522.727274,1990568181.8181815,8995163418.282825,Yes,iso,129.14547015830618,72.19671568392394
3074105113.636364,1046031250.0,3825888913.376419,Yes,iso,609.4325556154697,418.8651423402267
1537244318181.818,4381335227.272727,4702744749.341248,Yes,iso,0.13032191907909768,0.13717108022227884
24342755681.818184,3213622159.0909095,6268554340.133379,Yes,iso,63.920262844828514,150.63084787020367
69593039772.72728,7453025568.181818,4228807928.4941344,Yes,iso,242.90037814929707,50.901348521237956
584975852272.7273,15778125000.0,8895232201.126543,Yes,iso,10.094248720551166,9.755108616024417
28875142045.454548,4849389204.545455,4926942117.455312,Yes,iso,166.4960207804512,131.54177576484162
498727272727.2727,44222017045.454544,4744475556.486486,Yes,iso,187.27732483501316,54.65222299011821
2180724431.818182,1244137784.090909,7641388965.747606,Yes,iso,1536.41520056003,212.91939344210707
6190454545.454546,2919673295.454546,3960927059.14815,Yes,iso,1367.3718233886184,355.9565884431659
263670454545.45456,146142045454.54544,9365513770.146963,Yes,iso,561.123305986735,213.42046184753013
10135085227.272728,1002227272.7272727,5130720533.030833,Yes,iso,141.65713679046308,73.15085628508537
36979261363.63637,2145880681.8181815,4951977897.60483,Yes,iso,41.853925605920466,17.812759202187046
2778650568.1818185,1545198863.6363635,3891629969.543559,Yes,iso,1199.6090604972735,305.7780731770373
2118451704.5454547,1673693181.818182,5599683161.023462,Yes,iso,388.9119615875416,146.25047771789244
1805000000.0,1100522727.2727275,11986409173.396671,Yes,iso,159.3170062538154,89.53767129291327
4915113636.363637,1895625000.0,4057500476.689257,Yes,iso,213.46444996522195,234.7784894054888
369697443181.81824,289944602272.7273,9950185123.842615,Yes,iso,1666.60303527965,245.9137473899499
4081051136.363637,4031775568.1818185,12853085782.715351,Yes,iso,645.0572189232304,69.67530684231821
15787073863.636364,1681292613.6363635,7127369779.819366,Yes,iso,155.6153692963271,71.2618179681218
1458707386.3636365,1425298295.4545455,6616113934.968593,Yes,iso,240.83498627297797,110.13409616948786
3030525568181.8184,53556250000.0,6577963198.998403,Yes,iso,12.429691159073753,4.448322909670625
5761122159.090909,2924801136.3636365,4031877368.715755,Yes,iso,583.3433670449513,96.63815108033569
3618607954.545454,1764971590.9090908,4036114607.8782234,Yes,iso,663.5558888289894,349.651389307998
4551747159.090909,2048678977.2727275,9316715223.806265,Yes,iso,757.5286827719922,194.9601450153204
385667613636.3637,28415767045.454544,5601511209.926851,Yes,iso,177.74561281210407,87.80383698172638
12791164772.727274,5792556818.181818,3996085566.425052,Yes,iso,1451.8154696343302,257.4144742450528
157376420454.54547,3473963068.181818,13318454700.949057,Yes,iso,6.796789019378875,3.9315801315627157
27213778409.09091,3850028409.090909,6708703877.578458,Yes,iso,211.1022573803132,103.14859187694002
3898281250.000001,3833963068.1818185,3964634388.406936,Yes,iso,743.4937466093685,68.48632764253725
122835227272.72726,13109460227.272728,8588127135.568279,Yes,iso,275.40322709050844,98.24976516806312
1776278409.0909092,1625767045.4545455,4704140294.058791,Yes,iso,1421.1272469039232,58.83258765343669
5529119318.181818,2242230113.636364,8657960444.82856,Yes,iso,991.6683989591279,117.7276492462818
1800056818.181818,1632855113.6363635,4022286469.776423,Yes,iso,1283.0623434706704,166.77187195871267
6952727272.727273,1759957386.3636365,5292903470.922665,Yes,iso,853.7485938797547,104.07018808470147
112590625000.00002,20133948863.636364,4960295661.180549,Yes,iso,163.21010569670366,183.13515514626525
178921875000.00003,104108238636.36365,11565404534.09852,Yes,iso,255.64056969577518,427.1389076919614
5298877840.909091,2879204545.454546,4032380581.5313153,Yes,iso,212.15121272191155,207.6387972808331
14965340909.09091,2054076704.5454545,12241434590.830406,Yes,iso,231.91245144183992,67.30691006636843
18070454545.454548,4283607954.545455,4088352068.419182,Yes,iso,209.53040022533136,357.87470014750096
3534801136.3636365,3175994318.181818,4007680694.401622,Yes,iso,1356.4709332484063,106.35687493335215
17944744318.18182,2687088068.181818,6692455706.226701,Yes,iso,315.12683186028505,128.7393644476863
7794744318.181818,6213565340.909092,4036399231.348036,Yes,iso,1427.4308658254383,447.0548703387223
6031860795.454546,3982571022.727273,4062157595.991483,Yes,iso,543.7837612663659,147.84934206291425
1738735795.4545453,1666605113.6363635,13633288831.583466,Yes,iso,745.281386582919,201.9798731858774
5778877840.909091,4017940340.909091,4166096531.627717,Yes,iso,368.710384930005,105.20863010957821
7172286931.818182,2218892045.4545455,8664812714.0625,Yes,iso,1064.5314091684522,138.87919205470465
3053693181.818182,2908792613.636364,10855360131.847237,Yes,iso,1406.1329151940602,133.63745609848493
8825525568.181818,2839971590.9090915,5978428355.407621,Yes,iso,385.11509859056144,244.73714124691824
10557173295.454546,3957755681.8181825,4048304607.666004,Yes,iso,880.0148573764857,120.27903124186598
10023053977.272726,3086690340.9090905,4540252507.709745,Yes,iso,642.2113473633375,109.77671202054908
13959218749.999998,1847855113.636364,5377431995.381495,Yes,iso,107.55789150725273,78.11898820524763
7514048295.454546,6616036931.818182,4529057353.7242565,Yes,iso,129.8030960000261,450.7146838696255
3414417613.636364,2842258522.7272725,4033968984.600567,Yes,iso,763.6883415214492,35.656368484354395
19843465909.090908,6394275568.181819,4169687063.0425982,Yes,iso,488.67577273340265,177.03247516466885
31673579545.454544,5431292613.636363,12383650802.12559,Yes,iso,547.2813890472135,197.4403706808488
14704545454.545456,2554431818.1818185,7683932083.307412,Yes,iso,707.1482518364821,123.2074446185407
1377995738.6363635,1222389204.5454547,5275743918.409968,Yes,iso,1862.8639900762162,70.81651717947848
2732940340.909091,1789346590.909091,5603309639.199737,Yes,iso,385.27145713553716,296.1568412342907
69964346590.9091,7289872159.09091,6031501417.363914,Yes,iso,169.5861876883027,65.634615379535
3901349431.818182,2291633522.7272725,4661118851.098135,Yes,iso,287.97426641460856,341.8262121345966
2393309659.090909,2294985795.4545455,5777039765.951896,Yes,iso,1111.355403344067,416.55880868460775
3354034090.909091,1174985795.4545455,4924943930.104243,Yes,iso,1519.9172095867732,174.55296570171998
3430880681.818182,2441107954.545455,5179606379.796134,Yes,iso,102.00009548009642,530.5293129734637
3831022727.272728,2621519886.3636365,4517593902.113013,Yes,iso,1562.876367458726,150.9094106780623
462622159090.9092,7243664772.727272,8855019751.875986,Yes,iso,7.029869118340686,3.8595329264128146
10541463068.181818,2690625000.0000005,8143492577.928108,Yes,iso,1030.1996569443804,165.8563982513442
1230669034090.9092,29497869318.181824,8415061881.543523,Yes,iso,37.44619072476263,8.597103816428788
2338366477.272727,2315227272.7272725,4087521390.88533,Yes,iso,2283.613689397553,45.69317554739291
24426562500.000004,2037286931.8181815,4257850385.8201647,Yes,iso,91.35911726663224,30.365458543626627
81268039772.72726,13101690340.90909,8295980547.070789,Yes,iso,132.75136934434812,117.20658064567989
5143082386.363636,4548409090.909091,12474891042.298626,Yes,iso,1290.0387750073241,200.22516055440923
14311221590.909092,3245340909.090909,4847053331.101812,Yes,iso,154.72447625725968,202.8123895569151
6881193181.818182,4730369318.181818,4100515547.208585,Yes,iso,1284.5358042839302,193.42936708813073
1633835227.2727273,1594474431.818182,4124419696.579132,Yes,iso,644.1790737413895,62.09487101712877
2362528409.090909,2302684659.090909,11116885520.182856,Yes,iso,860.4287048079021,130.60594999886845
16245596590.90909,5433110795.454545,12962474995.058985,Yes,iso,1167.9074958830156,111.22036916587763
8248352272.727273,3077244318.181818,10390427158.509232,Yes,iso,278.85692095314226,307.41650056006915
2209204545454.5454,60653409090.909096,11824886541.61154,Yes,iso,7.493058739319987,12.286426983732706
66016193181.81819,24244602272.727272,11614687884.70193,Yes,iso,110.68482028622421,177.57946949100187
12907329545.454546,7997272727.272728,13682492530.539282,Yes,iso,729.0726334441722,105.35390389915351
19017187500.0,1625099431.818182,4167043106.958509,Yes,iso,134.73946264215488,51.76476580977294
670143465909.091,59250710227.27272,7117011309.881762,Yes,iso,40.135436398987174,33.79953039790542
16761079545.454546,1806250000.0,4353887980.261418,Yes,iso,164.34069138369637,58.23795799587371
4311349431.818182,2839389204.5454545,8981618003.931538,Yes,iso,847.5482318398673,141.05898082149162
44363068181.81818,1699460227.2727275,8041567601.013208,Yes,iso,21.769882063261175,14.38088960948338
6523721590.909091,2688181818.181818,4204660226.145099,Yes,iso,844.9296491032045,168.51644108045392
8257713068.181818,5501931818.181818,5957422612.21904,Yes,iso,555.1626359267782,86.4447536482157
6802002840.909091,1067041193.1818182,7084262913.915976,Yes,iso,139.63844393325377,67.99288913552492
7680639204.545455,1982201704.545455,11668173673.70131,Yes,iso,909.1179872553232,235.88470258009983
13026434659.09091,1380463068.1818182,12423675154.47296,Yes,iso,322.99706185247123,68.10228939463754
1881065340.909091,1219401988.6363635,4902178480.4139,Yes,iso,374.661602048641,324.4225428598704
6533210227.272727,2433309659.090909,4283244677.0684342,Yes,iso,1334.8928847182642,107.31335595859903
25186363636.36364,2006292613.6363635,10655417372.70342,Yes,iso,336.4501112717079,44.16288167987121
17322159090.909092,1550610795.4545455,4243718105.346728,Yes,iso,82.5164883638017,81.82153622553363
201353693181.81815,23427556818.18182,13466042702.399136,Yes,iso,97.35030300479832,170.70887881732475
7262954545.454546,2991789772.7272725,4378185790.952753,Yes,iso,299.118485043575,335.97266395238023
3645710227.272727,1588039772.7272727,4205677257.102962,Yes,iso,310.27175235077203,313.03919823747515
12395454545.454548,3107571022.727273,5528655348.424208,Yes,iso,178.05382213558946,113.75009671483994
9181079545.454546,7567855113.636365,9874269437.94204,Yes,iso,597.2044249758691,222.10016864150663
2187684659.090909,1526292613.6363635,11619410720.330517,Yes,iso,751.9649943813372,315.65265534568556
112983238636.36365,1843508522.7272727,12136378777.252876,Yes,iso,5.279632997414474,4.255225447002196
2293806818.181818,1068457386.3636364,7950215746.461691,Yes,iso,292.0560642137635,98.70510878804478
46795880681.818184,24541051136.363636,4378504867.134053,Yes,iso,706.2467214174449,206.13315723613007
143481534090.9091,15789204545.454544,6287132021.202175,Yes,iso,269.59216431687616,98.0554194898022
49547159090.909096,2368522727.2727275,6066162199.032056,Yes,iso,35.56035440296579,24.720390244044154
24497585227.272728,2079232954.5454545,7371433421.802128,Yes,iso,111.78917114015847,40.96878146089756
43621306818.181816,1942031250.0,10955859158.204224,Yes,iso,55.49180002650607,17.02475487619324
61826988636.36363,4537045454.545455,8249198820.198674,Yes,iso,56.665221660326196,29.786921977552566
3734886363.636364,1874076704.5454545,4224189666.501621,Yes,iso,608.7664052385361,194.57142306027362
3142798295.454546,2256548295.4545455,4255099331.756047,Yes,iso,303.69038737810297,96.54193813551443
2765156250.0,1079181818.1818182,11836564613.261925,Yes,iso,750.4741224076995,197.94126861863518
2926803977272.7275,319403409090.90906,4744675382.883244,Yes,iso,212.94567342795247,57.94540204908672
2934218750.0000005,1957372159.090909,5148325661.921781,Yes,iso,1127.4505757603026,115.53629287884716
33705539772.727272,29378835227.272728,8699415397.460058,Yes,iso,930.9382394902036,86.4420078872628
18132954545.454544,1746477272.727273,9125941928.026108,Yes,iso,167.0456670754479,43.93543734658208
73838352272.72728,62100142045.454544,4545366626.477259,Yes,iso,1721.042866511958,74.8434156679665
5627826704.545456,1097596590.909091,4289713013.5507374,Yes,iso,293.6069532389883,164.65411587633093
98190056818.1818,13844758522.727272,7393739116.46918,Yes,iso,481.4346254282471,59.45111753734926
26277556818.181816,1191301136.3636365,4758371150.715291,Yes,iso,44.354564948127376,25.29132183199071
10231704545.454546,8224772727.272728,4329609836.784504,Yes,iso,823.4689869411169,36.524508752392
12767357954.545454,3977144886.363637,4423965816.340397,Yes,iso,760.2354557502345,242.46338995165527
6648181818.181818,5113536931.818183,11504858085.893087,Yes,iso,983.737391823539,272.47254081146747
18366903409.090908,2627230113.636364,7566133823.038574,Yes,iso,497.7939479906871,60.426159023297586
13429261363.636364,3624190340.9090905,4378049334.059674,Yes,iso,933.4480564941088,104.89836350469275
3267400568.1818185,2699318181.818182,7362049803.524672,Yes,iso,557.5093276248382,297.63612305500357
2126036931.8181815,1397191761.3636365,4327650380.658368,Yes,iso,318.4271288784054,95.06519619109856
69679687500.0,16828409090.909092,5770424199.589027,Yes,iso,419.0322371167609,181.02693500380448
682208806818.1819,294549715909.09094,11946575564.87398,Yes,iso,589.047330537934,112.64025271341453
102439630681.8182,65874573863.63636,8521460343.783381,Yes,iso,1581.3442018684673,125.03636834636863
5039176136.363637,2448011363.6363635,4360930663.445697,Yes,iso,622.6638137515105,441.77619056122006
1690610795.4545455,1238294034.0909092,4346471055.170872,Yes,iso,1669.323749007532,76.37545855425972
21839062500.0,4178693181.8181825,6552725209.436433,Yes,iso,634.402584763574,136.0764216430429
2151491477272.7273,13774360795.454546,13102545103.202122,Yes,iso,0.5408170856253981,0.47834258692095355
2979346590.909091,1781434659.0909092,4401070224.82451,Yes,iso,497.09082397478676,181.36055475255384
7322031250.0,1760610795.4545455,8001006853.567253,Yes,iso,138.1511919752948,278.3565406572159
4869019886.363636,1253684659.090909,5844976840.441083,Yes,iso,127.38631449747153,160.09926493633094
32068607954.545456,1550184659.090909,4928958436.544456,Yes,iso,43.050835480409,18.1077984333603
3021434659.090909,1409838068.1818182,4366344475.104683,Yes,iso,391.95432707567124,113.41316059362254
9787286931.818182,5627272727.272727,6150865574.900445,Yes,iso,1000.9940889780436,82.36446343235991
5530980113.636364,3952755681.818182,4385872546.59993,Yes,iso,179.60714672708076,62.10453153114649
7742485795.454547,2154332386.3636365,9156054988.373804,Yes,iso,491.2093619809373,166.68820853429173
4336178977.272728,2709886363.6363635,5015831395.261875,Yes,iso,1166.6208803648628,458.3279196696986
4409573863.636364,1283640625.0,9885106011.126188,Yes,iso,327.15522463426475,105.08339009350232
31978977272.727272,3214928977.2727275,4532903539.723473,Yes,iso,82.6976095713838,138.11287489074164
17452414772.727272,8187528409.090908,11031535034.643652,Yes,iso,704.4013804797322,297.59863937768847
6126448863.636363,4403252840.909091,4452000648.343142,Yes,iso,759.8672016822843,186.32998858711696
