M1,M2,t_merger,Merger,Type
2.4877944906105237e+41,2.0238142992906647e+39,44843757916.72286,No,iso
1.3102152336063845e+40,2.674529902814119e+39,184424065798.51617,No,iso
5.3502065306388966e+39,5.192037563651552e+39,6716387030955.043,No,iso
2.8763873980400403e+40,2.1687563864136932e+39,30081966285.74307,No,iso
4.2247213526903743e+39,2.852492586241595e+39,219623377974.84573,No,iso
7.3388706014624635e+40,5.968505969267463e+39,55212132374.73116,No,trip
2.0009617080068325e+40,8.894208191657486e+39,1182623320320.608,No,iso
5.756361842295685e+39,2.9936583892778e+39,201161307789.47253,No,iso
3.789191804307364e+40,2.8882783150224814e+40,3872028968.75147,Yes,iso
8.432637252638345e+40,2.4050467008635913e+39,222300990081.9263,No,iso
2.7599439694331247e+40,2.5545869858126084e+40,334411765439.1969,No,iso
7.76759323537334e+41,2.0314092341518965e+41,3205801519.6958866,Yes,iso
8.342283230246822e+39,2.818167095959502e+39,2667871602.533208,Yes,iso
1.1918737773956207e+41,2.9557543261176185e+40,14191866265.311577,No,trip
4.1483483372022e+39,2.504769410103273e+39,174285422511.70438,No,iso
3.479802007096761e+41,1.0939219956970293e+41,13096540472.614162,Yes,iso
3.9526707294721416e+40,7.027786136748425e+39,37376079986.486336,No,trip
2.4505598211141997e+40,6.656992886996662e+39,4280252537352.324,No,iso
1.988367504010465e+40,8.855880461621446e+39,8492695817.477863,Yes,iso
1.2678203015620978e+41,6.272811763967758e+40,5296718917.267059,Yes,iso
6.258096401146256e+39,5.647112277240856e+39,722965734174.3092,No,trip
2.9836880954659192e+40,1.54576271880061e+40,2800429608.0296874,Yes,trip
2.362680013277695e+40,4.842766591193425e+39,8442235978.548052,Yes,iso
5.506370141080509e+41,4.422545539258118e+41,5161056497.432193,Yes,iso
9.073447524604215e+40,5.1328371788648596e+39,3851403289751.574,No,iso
6.132154361182584e+39,4.730268913423676e+39,5986257039999.871,No,iso
1.0676377027187395e+40,1.0197887657592285e+40,3435816686.5363984,Yes,iso
1.1198391107162415e+41,5.891511575694695e+39,106866198117.79385,No,iso
2.204694635269889e+40,2.3981663507996415e+39,729217900488.9462,No,iso
9.354677596799393e+40,6.577710692294256e+39,93666661050.60571,No,iso
1.986986349995165e+41,2.0595011724671847e+39,83193825706.85413,No,iso
3.6688139226466386e+40,6.123172623414374e+39,75267189654.59883,No,iso
9.328890406288778e+39,3.363321860693938e+39,311147523852.51,No,iso
3.357192813223178e+42,2.1785063734501274e+39,28508884463.413635,No,iso
1.3215723303252436e+41,2.1120612850862472e+39,37714249022.25132,No,iso
1.3156494674007355e+40,4.167667546741368e+39,142893752121.8,No,trip
1.5486238824355776e+40,8.031735410242206e+39,140277807172.54034,No,trip
2.025011864326426e+41,1.7541362105772414e+41,51622405821.258965,No,iso
5.480808906237019e+39,3.0075829072643647e+39,461765979126.0396,No,iso
2.4095093252893053e+41,7.22905614723982e+39,37953329457.511696,No,iso
4.4346624119076844e+39,2.7402321619223267e+39,50707204526.8993,No,iso
2.0327960370588748e+40,1.8197226674060477e+40,67752063754.10884,No,iso
1.5824861636000647e+42,9.525923748021584e+39,42331940148.37406,No,iso
2.3810728045816524e+40,8.750104964948657e+39,267450660342.3527,No,iso
6.292498151466005e+39,5.924698814303646e+39,601996369367.5953,No,iso
4.97257812195661e+40,1.2460466485887865e+40,47483598140.74015,No,iso
7.397986252873983e+41,5.390822061804575e+39,7238532896.906348,Yes,iso
7.237331773548266e+39,4.3972949934569243e+39,74917398154.72824,No,iso
2.1448898190736383e+41,3.0720932502284887e+39,37024213292.45143,No,iso
5.002234803266737e+39,3.2954504271813327e+39,54578668136.26877,No,iso
6.320968565523726e+40,8.84006356492271e+39,50808744779.30317,No,trip
8.245263515675122e+40,3.677061304496693e+39,142017055653.23242,No,iso
2.167852563745194e+39,2.087528148528174e+39,193236565055.21524,No,iso
1.2215050386931964e+40,8.256561299031361e+39,2699379053.12082,Yes,iso
1.7294675006188939e+41,4.383144519803235e+39,234058471829.7898,No,iso
1.702988320877709e+41,2.8446688712673993e+40,6010127618.224008,Yes,iso
1.8968300388123784e+40,2.1638700951121198e+39,148346975814.81677,No,iso
3.634157972201375e+41,1.151170688408931e+40,293760855963.2769,No,iso
4.463669470674828e+40,2.167767830370022e+40,48782364885.77355,No,trip
6.514923261291958e+39,5.238640919996037e+39,1137270389684.2725,No,iso
1.8134241531849445e+41,6.808270206136702e+39,10836776374.573122,Yes,iso
3.9232117593707483e+39,3.203797159703844e+39,171417224690.98575,No,iso
1.0867592010491738e+40,3.99563055068424e+39,11064918045.38261,Yes,trip
2.356378674610753e+40,7.913899529836633e+39,9331949543.640972,Yes,iso
1.2649958557230383e+40,5.798276618547332e+39,7981937211.390846,Yes,iso
2.0253564467187911e+40,9.697763032869978e+39,61634830118.77476,No,iso
7.967902934279455e+40,5.032230418077552e+40,78133213053.72238,No,trip
4.749305678378939e+40,2.756379518784231e+39,99162087280.79323,No,iso
9.981393884028357e+40,3.344708762614534e+39,30711977640.74194,No,iso
2.0904429766340839e+40,2.860118590007056e+39,24282588119.418514,No,iso
8.035633145500109e+39,6.070157775015222e+39,2717697335.986369,Yes,iso
1.437730489902414e+40,2.756828605672642e+39,10616501467.094051,Yes,iso
9.964334231160437e+40,2.8460246052701476e+39,271677521597.77856,No,iso
2.1651919357647998e+42,4.366903956228642e+40,5040257121.386244,Yes,iso
2.3640216250512485e+41,2.6916601668280163e+40,45751500923.52841,No,iso
1.1536392540722692e+40,7.66687349675247e+39,2725559957.1412225,Yes,iso
3.728324996475627e+41,2.357906699809684e+41,1.390580880153079e+16,No,iso
8.611509407625997e+40,2.852605564075157e+39,88713235810.46494,No,iso
1.1640897036767903e+41,6.868798080467752e+39,611595961739.8457,No,iso
7.727825037959378e+40,3.1282714779673865e+39,5691613060209.642,No,iso
3.646161867017379e+39,3.0963834844444024e+39,51142475530.98253,No,iso
2.5187532414524577e+40,1.331274301782414e+40,125439602102.44753,No,trip
9.194277317599191e+40,4.557751761573907e+40,72315097193.64746,No,iso
3.6709605014843235e+40,1.099573711820988e+40,3775377473.162425,Yes,iso
2.653722210317766e+40,5.746476281858978e+39,130829824202.4413,No,iso
6.721446741044005e+40,1.0456691629825329e+40,64870227514.69987,No,iso
3.162249561411275e+40,5.295751214861825e+39,11687705178.480915,Yes,iso
8.886356232224898e+40,3.0489892832649803e+40,28673503245.37449,No,iso
2.321109819418414e+40,2.5266419186809517e+39,1681365843716.3152,No,iso
1.2040075967202213e+40,3.748237339640998e+39,2094661407047.0767,No,iso
3.071641338894239e+40,1.8248349143747458e+40,43746983467.99135,No,iso
4.672960907349154e+39,3.7169142352858254e+39,2739478431.9250236,Yes,iso
1.1194267416237387e+40,5.165374794930828e+39,27465121076.56833,No,iso
2.8486230954420825e+40,2.379849819533339e+39,218187522131.4778,No,iso
4.480390190042062e+40,2.144776841240076e+39,56589441652.900925,No,iso
9.542107822679397e+39,2.522605785576935e+39,66983684336.19548,No,iso
4.770319555421544e+40,6.901787607867969e+39,4988976198425.494,No,iso
2.990579743313225e+40,2.9728139789855394e+39,88414291915.39409,No,iso
2.533429062032212e+41,3.851470835058631e+40,26399955615.620335,No,iso
1.2008865840680604e+40,2.6877398360034014e+39,260248400660.4847,No,iso
1.8917827540979785e+40,3.700221760376982e+39,7837275767.631723,Yes,iso
4.847370437911093e+40,3.125842454545795e+40,16949789500.822231,No,iso
9.219979774734635e+41,2.2642170068822338e+39,43197035197.81686,No,iso
4.3413709658435414e+39,2.4466310169520675e+39,5894171635.0915575,Yes,iso
1.2204261003826755e+40,2.194187696748587e+39,11806607614.042063,Yes,iso
3.7282120186420645e+41,2.7494483286951786e+40,36733088683.842926,No,iso
3.452150682332366e+42,7.358726455711053e+40,9612124379.224972,Yes,iso
8.222724437879425e+39,6.686028190222197e+39,518422384188.3842,No,iso
4.985937750775363e+40,2.760003282795745e+39,40891263837.71725,No,iso
1.4117879548706505e+42,7.52502982671489e+39,9286831631.327593,Yes,iso
4.483412347089856e+39,3.3668524179927623e+39,663208664745.9885,No,iso
1.2403723368981155e+41,6.24741999587461e+39,39274517178.35809,No,iso
7.55669186457075e+39,3.194476488434947e+39,6337441373.510445,Yes,iso
6.200731906154954e+42,3.3826975591498875e+39,22875122550.90855,No,iso
2.8015988966675775e+40,2.1400713144722024e+39,6816324017.052048,Yes,trip
3.3735181101729434e+40,2.568271425902853e+40,29443373468.859978,No,iso
2.7180376665189952e+42,1.8865377581748447e+40,18745983624.50519,No,iso
1.1970651088478126e+41,2.0339342887320157e+40,65548289907.17677,No,trip
7.028040336873939e+39,6.307552447788192e+39,256976623055.7335,No,iso
1.4984843199005891e+40,2.3670014154114567e+39,1353052138980.4365,No,iso
2.2127330081278527e+40,7.654474179518997e+39,94171509531.9999,No,iso
3.200520802530535e+40,1.544825002782042e+40,326032388568.471,No,trip
1.279923051982469e+40,2.1872254377553043e+39,2745586002.201493,Yes,iso
5.096656027666504e+39,4.697985497483224e+39,5798441134739.593,No,iso
1.5353207425336061e+41,1.2582849724094322e+41,40296831310.7246,No,iso
1.812607888337456e+40,2.0490930895502497e+39,169095765991.18158,No,iso
6.994118742346832e+39,5.301089417497648e+39,230830257351.204,No,iso
1.1815165345037887e+41,1.0113126037962103e+40,56447576831.99059,No,iso
7.333306443159516e+40,6.47622835329684e+40,31670637487.237946,No,trip
1.393313254637361e+40,2.618868548663769e+39,884315536471.033,No,iso
1.782341126726092e+41,9.290506187335956e+40,407233878301.18787,No,iso
4.145410913529577e+39,2.0110308574230806e+39,1006565080587.5029,No,iso
4.043617885489865e+41,4.553797537399224e+39,9158688136.310026,Yes,iso
3.919737690988705e+41,3.9053330172095005e+40,15161894781.175692,No,iso
2.1882648338240783e+40,1.4289408144512604e+40,191323889716.218,No,iso
5.394437352478571e+40,1.279923051982469e+40,347398338757.3028,No,iso
4.8310733854197186e+41,3.5842782586835805e+39,17240617619.86272,No,iso
9.176172619770818e+40,1.2923760336868832e+40,34713636442.42172,No,trip
1.4678108380884004e+40,2.213018277157598e+39,137763254979.395,No,iso
7.336780511541558e+40,3.5851255924352986e+39,217763370460.47977,No,iso
4.817290089725106e+39,4.039352972272885e+39,116449027599.693,No,iso
5.920123212044369e+40,2.815481047966556e+39,25080605511.453518,No,iso
6.89475473772871e+40,7.522007669667095e+39,24153550029.92028,No,iso
8.017500203213344e+39,1.9898559869676495e+39,16963360780.91243,No,iso
9.566087367853014e+41,6.580337426924581e+39,6259280246.965331,Yes,trip
6.278065233228409e+42,7.218577453176909e+39,20210185766.430225,No,iso
6.881734042410645e+40,6.816771788112271e+40,80757616292.35088,No,iso
3.9377294109835155e+40,1.3980950414428888e+40,2874436316.4851027,Yes,iso
8.856840773206724e+40,1.4573603884838792e+40,19771002108.952988,No,iso
7.816230192721948e+40,9.364252468193806e+39,22760962014.50569,No,iso
7.792250647548331e+39,5.508912142335663e+39,3263742733.78664,Yes,iso
5.323628495293344e+40,2.2003591109069323e+40,3300304282.49707,Yes,iso
1.6337526800248377e+41,7.219848453804485e+40,4968745604.557967,Yes,iso
2.7719196197907377e+40,7.70424091520323e+39,66852308314.56332,No,trip
2.5285907863099027e+40,9.23254855871845e+39,347539488932.8557,No,trip
2.9045753675138564e+40,4.3202441109673753e+39,146665859831.16367,No,trip
5.0362128867106255e+39,4.867452247826807e+39,63638441603.527374,No,trip
4.5363424621138345e+41,1.4162336326213306e+41,15236152619.963892,No,iso
3.0585076657426117e+40,6.303400512404775e+39,2820076665.0259714,Yes,iso
2.1935211275305686e+41,2.4937823157893307e+39,88370816860.27911,No,iso
1.0116600106344146e+40,9.277654958768233e+39,1139605034823.0793,No,iso
8.818654265462638e+40,2.4445945915021054e+40,83878050603.06438,No,iso
2.0930725357102484e+40,3.7684603718486654e+39,514495074531.3013,No,iso
8.989166060766674e+39,3.2166201438131755e+39,2801553560.938047,Yes,iso
1.3790159098000407e+40,1.2853205679809122e+40,34444041788.90258,No,iso
3.2733067718031038e+41,2.2380428672916673e+39,18644404249.615334,No,trip
1.7016156401999259e+41,3.2802831530255815e+39,14501104784.909023,No,trip
4.324424290809183e+41,1.3765162752324727e+40,45890828872.616104,No,iso
7.825070708198205e+40,5.783589500184222e+39,34005174161.456608,No,trip
5.105185854100465e+40,9.653306255363179e+39,137292515530.73682,No,iso
1.2207141938582596e+41,5.314759735358697e+40,11100251904.804384,Yes,trip
1.8877861632357092e+40,2.707954394873552e+39,2818643835.6993294,Yes,iso
3.0418151908337687e+40,6.119133665864517e+39,7309138994.280874,Yes,iso
5.785284167687657e+41,6.54579445431288e+39,6951376855.518266,Yes,iso
4.023281875448635e+41,1.51016622789094e+40,5463094984.026782,Yes,trip
3.544340594519276e+40,1.7107357758142496e+40,211098769230.95358,No,trip
4.2813797362219125e+40,2.9513481906086857e+39,59131204227.4471,No,iso
1.553614678233196e+40,5.3697799403035804e+39,22088470374.998436,No,iso
3.092909416062359e+41,2.998346969370639e+40,4954860695.446926,Yes,iso
1.4434980083057742e+41,9.256697570642412e+40,10326169358.490093,Yes,trip
1.4952813983190953e+40,2.937903828414761e+39,79133694212.67117,No,iso
7.003976058325151e+40,2.6209558141388344e+40,19338159324.91808,No,iso
2.983349161965232e+42,3.6055180913933095e+39,15315251412.290133,No,iso
1.7647335313653937e+40,2.9961721460745636e+39,136887452927.46281,No,iso
9.022240321542063e+39,3.50527850856508e+39,6483047261.471708,Yes,trip
1.9516638303318841e+40,3.7180722580798396e+39,92257481333.95493,No,iso
4.60754674171653e+40,7.819563038812038e+39,18007498608.75335,No,iso
1.105496574745496e+40,3.6197815428805615e+39,90501183037.30678,No,iso
3.9986809521904244e+40,3.2799442195248945e+39,631889999886.5317,No,iso
6.480775711097725e+40,2.443685119941928e+39,23037809713.133892,No,iso
1.6070560179540451e+41,9.031363281602225e+39,130823050270.62184,No,trip
6.605983395143244e+39,6.563729685390909e+39,4177924352.8218126,Yes,iso
9.50058846884522e+39,3.3803250246450774e+39,2827884965.942186,Yes,trip
4.8225718034441484e+42,1.3639051245610711e+41,6613295030.389433,Yes,iso
1.2091254925805975e+40,8.355981792566262e+39,10685240213.28477,Yes,iso
4.834067298009122e+40,8.415097443977783e+39,63521840088.5033,No,iso
3.7706634396031326e+39,2.917483084998359e+39,2815270809.287734,Yes,trip
4.030907879214096e+40,2.757077156906479e+40,79169613005.07976,No,iso
3.504289952521409e+39,2.9169181958305474e+39,2878743582.390964,Yes,iso
7.804875920448928e+40,2.689612443594698e+40,49675029466.36108,No,trip
1.6253697247745086e+40,9.691803452149563e+39,10423425283.566969,Yes,iso
1.396586787364831e+40,6.905374654083575e+39,3021905710.0744524,Yes,iso
1.0994692073249425e+41,7.861421326146904e+39,6776735910.14266,Yes,trip
4.776363869517131e+39,3.501634973432693e+39,1056755472436.0798,No,iso
2.4766802962338243e+41,6.649875283482232e+39,34990866974.029785,No,iso
1.659822315119359e+41,5.739867078595577e+39,8683256776.61472,Yes,iso
2.38342274351975e+42,4.023197142073463e+39,5410620613.198961,Yes,iso
2.6664096210268227e+40,6.195506681352694e+39,66834328235.5504,No,iso
8.764792083311768e+39,7.097126282097342e+39,780548502648.3744,No,iso
1.2511137044240597e+41,2.8100213941596535e+39,17142494193.357306,No,iso
6.463433613645899e+41,3.888471075550313e+40,6475021341.275894,Yes,trip
2.6515191425632995e+40,3.916489578273787e+39,37598068409.96226,No,iso
2.934881671366967e+39,2.7221528841065053e+39,4592809825.062153,Yes,iso
1.6730859127795836e+40,5.632114469835449e+39,9534487170.65215,Yes,trip
8.89350208019772e+40,1.0694029813681517e+40,142699887614.0544,No,iso
5.947379114391295e+39,4.141597911646847e+39,58803881257.429474,No,iso
1.813912782315102e+41,6.0782356901149335e+40,13593408009.120462,Yes,trip
2.175574598669183e+42,6.063379105001479e+41,14185797084.276085,No,trip
1.43516024418887e+42,7.130002831663997e+39,10277669951.548346,Yes,iso
3.6776544381228956e+41,9.28079009364959e+39,25480194723.223736,No,trip
8.096019797539205e+39,2.274060200631357e+39,19253220077.903713,No,trip
2.6365241596037316e+40,4.997743934382633e+39,17895935001.933704,No,trip
2.255986571707214e+40,3.111522514141763e+39,9578265727.377035,Yes,trip
1.4482571995445898e+41,7.27114039024181e+39,3225287427.1257715,Yes,iso
1.7662361365517737e+40,6.472613062622843e+39,24810940597.83707,No,iso
1.2933645897305543e+41,9.192046005386334e+39,35252214342.58998,No,trip
1.0810368737792389e+40,9.976112170309316e+39,15480811897.72145,No,trip
4.9106097802476404e+41,2.360451525510677e+39,11793594056.114832,Yes,iso
1.3212277479328784e+40,2.0419641882524624e+39,128929435127.7567,No,iso
4.973255988957985e+42,2.0978430247324203e+41,5764744010.836182,Yes,trip
2.602746611814416e+41,2.240000208258136e+39,20613771951.15356,No,iso
1.6124676561816835e+40,1.5396026024256204e+40,4677090832.737081,Yes,iso
9.51338320849616e+40,2.980072804791923e+40,39476970532.705025,No,iso
1.2668571655309785e+40,2.172439463787827e+39,69243009536.36288,No,trip
9.234921093223261e+39,2.466907713630677e+39,4673518427.494684,Yes,iso
5.164442727803938e+39,2.930249580190909e+39,52281138897.981346,No,iso
2.483004230467479e+40,2.6004305662263868e+39,4559136581.127642,Yes,iso
4.1613690325202653e+40,6.867640057673737e+39,368344145942.9589,No,iso
2.055561070521696e+40,5.542268847694959e+39,134828867696.72983,No,trip
3.3192322611462154e+40,4.8178267344345276e+39,70240548126.02937,No,iso
2.2556843560024346e+40,8.076559365708085e+39,10405935604.015457,Yes,iso
9.670083463647193e+40,6.253859732387667e+39,3499971029.182376,Yes,trip
1.4661585372725505e+40,9.402580198229847e+39,186221025901.12808,No,trip
1.4004929959602508e+40,7.847722763827464e+39,2933254086.1234164,Yes,iso
1.868506495938287e+41,1.1610788444123526e+41,13314042978.535429,Yes,iso
3.7998117206622287e+40,1.8652527343316906e+40,5438401317.324835,Yes,iso
8.096584686707017e+40,6.396720202927308e+40,21118173863.045506,No,trip
3.94270043566026e+39,2.2155094383876486e+39,64953598913.63938,No,iso
5.571445373212444e+40,4.34411067830743e+39,22802594436.995308,No,iso
2.0740611907675374e+41,1.6955430816459474e+40,12527332524.817665,Yes,iso
1.524686703949546e+40,7.522713781126861e+39,135009051712.6653,No,iso
3.1945894662685092e+41,8.792471652534554e+39,23955523284.348324,No,trip
9.327845361328325e+39,2.0139287388539556e+39,1588515921109.0806,No,iso
1.906941554916212e+41,1.1175767295991545e+40,325839186880.02094,No,iso
1.2267104923745836e+41,5.2292072708935774e+39,187191848038.65945,No,iso
2.401874848186327e+41,5.2607845753742655e+39,52425349178.88084,No,iso
1.1353848606144262e+41,2.6756342611371916e+39,127446115378.30363,No,trip
